count	name
1	3-[N-[3-[2-carboxymethyl-5-(piperidinomethyl)phenoxypropyl]-N-(4-methoxybenzyl)]amino]-4-methyl-1,2,4-benzothiadiazine-1,1-dioxide
1	3-(N-benzyloxycarbonylpyrrolidin-2-ylcarbonyl)indole,3-(N-benzyloxycarbonylazetidin-2-ylcarbonyl)-1H-indole
1	3-nitro
1	3'-nitrobenzylideneacetoacetic acid
1	3'-nitrobenzylidene-acetoacetic acid methyl ester
1	3'-nitrobenzylideneacetylacetone
1	3-nitrooxy-2,2,-bis(nitrooxymethyl)propyl ester
1	3-N-tert-butyloxycarbonylpropionic acid
1	3-O-acetyl leucomycin A1
1	3- or 4-phthalimido
1	3- or 4-substituted benzylidene
1	3-oxo-4,10-oxa-tricyclo[5,2,1,02,6]nonan-(8)9-oxycarbonyl
1	3P
1	3-perchlorylaniline hydrochloride
1	3-perchlorylphenyl isocyanate
1	3-Phenyl-1-1-propyl magnesium bromide
1	3-position
1	3-pyridin-3-yl
1	( 3R,4S )
1	(3R,4S,5R)-4-(diethoxy-phosphorylamino)
1	(3R*,4S*,5R*)-5-[3-(t-butyldiphenylsilyloxy)propyl]
1	3-((R)-5-(3,5-dichlorophenyl)-5-(trifluoromethyl)-4,5-dihydroisoxazol-3-yl)-N—((R)-2-ox pyrrolidin-3-yl)-4,5,6,7-tetrahydrobenzo[c]thiophene-1-carboxamide
1	3R-amino-6-nitro-2H-3,4-dihydro-[2-1b]imidazopyran
1	3′R-astaxanthin
1	( 3R/S,3aR/S,5S/R,6S/R,6aS/R,7S/R )
1	(3S,4R)-3-[(R)-1-[(tert-butyldimethylsilyl)oxy]ethyl]-4-[(R)-2-oxo-3-cyclohexen-1-yl]azetiidin-2
1	(3S,4S)-1-(3,3-dimethyl-butyryl)
1	(3S,4S)-4-(1-methoxycarbonylethenl)-3-(1-(R)-benzyloxycarbonyloxyethyl)-2-azetidinone
1	[(3S,4S,5R,6S)-3,4,5-tribenzyl-oxy-6-[4-chloro-3-[[4-(2,2-difluoroethoxy)phenyl]methyl]phenyl]-2-(hydroxymethyl)-6-methoxy-tetrahydropyran-2-yl]methanol
1	( 3S,5S )
1	(3S,7S,7aS,1′S)-7a-(1′-acetoxy-2′-methylpropyl)-7-acetoxy-3-phenyl-5,6,7,7a-tetrahydro-1H-pyrrolo[1,2-c]oxazol-5-one
1	3-spirocyclopropylbutyrolactone
1	3-(tert-butyldimethylsilanyloxymethypcyclobutyl]-8-chloroimidazo[1,5-a]pyrazine
1	3-tetrahydrofuryl 2-cyano-5-(2,4l -dichlorophenoxy)benzoate
1	3-(trifluoromethyl)diazonium chloride
1	3U
1	3α,5α-dihydroxy-2β-(3α-hydroxy-4-phenyl-trans-1-butenyl)-1α-cyclopentaneacid acetaldehyde γ-lactol
1	3-α-methyl-5-β-androstan-17-one
1	3β-(1'-cyclopentenyloxy)-17β-hydroxy-5-androsten-19-one acetate
1	3β-(1'-cyclopentenyl-oxy)-19-hydroxy-5α-androstan-17-one
1	3β-(1'-cyclopentenyloxy)-5-androstene-17β,19-diol 17-acetate
1	(3β)-3-[[1,1,2-trimethylpropyl)dimethylsilyl]oxy
1	3β-(4'-tetrahydropyranyloxy)-5-androstene-17β,19-diol
1	3β-hydroxy-5-androstene 17,1'-cyclobutan
1	(3β(S),5β,14β,17β)-14-Amino-14-Amino-3-[[[(l-hydroxymethyl-2-methylpropyl)amino]thioxomethyl]oxy]androstane-17-carboxylic Acid, Methyl Ester Hydrochloride
1	(3β(S),5β,14β,17β)-14-Amino-3-[[[(2-hydroxy-1-phenylethyl)amino]carbonyl]oxy]androstane-17-carboxylic Acid, Methyl Ester Hydrochloride
1	(3β(S),5β,14β,17β)-14-Amino-3-[[[[2-hydroxy-1-(phenylmethyl)ethyl]amino]carbonyl]oxy]androstane-17-carboxylic Acid, Methyl Ester Hydrochloride
1	( 400 )
1	4028
1	( 40/60 )
1	40.7
1	408
1	409g
1	40A
1	40b
1	40c
1	( 4-1 )
1	[ 41 ]
1	410
1	41064
1	411
1	41.2
1	4,17α-dimethyl-5-androstene-3α,17β,19-triol
1	4-(1-azabicyclo[5.4.0]undecan)ones
1	4-(1R,2S)-1-(5-(4-cyanophenyl)-1,3,4-oxadiazol-2-O-2-hydroxypropylamino)benzo[b]thiophene-7-carbonitrile
1	4-((1R,2S)-1-(5-(4-fluorophenyl)-1,3,4-oxadiazol-2-0)-2-hydroxypropylamino)benzo[b]thiophene-7-carbonitrile
1	( 42 )
1	42.0
1	42006-1
1	42098-1
1	42098-2
1	422
1	4-(2-(2H-2-trityltetrazol-5-yl)-1-pyrrolyl)-benzyl bromide
1	4-(2,3-dichloroindol-1-yl)-5-methoxy-2-methyl-6-methylsulflnyl-pyridazin-3-one
1	426.6g
1	42.7
1	42.8
1	42a
1	42a3
1	[4-(2-Amino-6-phenoxy-4H-pyrido[3,4-d]pyrimidin-3-yl)-4-(S-(tetrahydro-pyran-4-yl)-butyryl]-(2-hydroxy-ethyl)-amino]-cyclohexanecarboxylic acid
1	4-(2-chlorophenyl) 9 methyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-2
1	4-(2-fluoro-phenyl)-6-(2-chloro-phenylanmino)-2-methylsulfanyl-pyrimidine-5-carbaldehyde
1	4-(2-hydroxy-2-methylpropoxy)-3-methoxyphenyepyridin-2(1H)
1	"4-[2'-(R,S)-2""""-naphthylacetyl)amino-3'-[4""-(1'""-t butoxycarbonyl-1'""-methyl)ethyl]benzene"
1	43.1
1	4/3/3 dichloromethane ethyl acetate hexanes
1	4-[[3-3-phenethylethynyl-benzoylamino]-methyl}-benzoic acid
1	4-[3-(4-tert-butoxycarbonylamino-pyridin-3-yl)-allyl]-3-oxo-piperazine-1-carboxylic acid tert-butyl ester_
1	435
1	4.35
1	4.4
1	441
1	44.1
1	442-(3H-Imidazol-4-yl)-pyrrolidine-1-carboxylic acid tert-butyl ester
1	( 445 )
1	44.6
1	447
1	4,4″-Bis-[4-(2-hydroxy-ethyl)-piperazin-1-yl)
1	4,4'-bisaminodicyclohexylmethane
1	4-(4-chloro-2-(R,S)-methylsulfinylphenyl)piperidine
1	4-(4-chloro-5-methoxy-2-methylamino)-8-methoxy-7-[2-(4-methyl-1-piperazinyl)ethoxy]benzo[g]quinoline-3-carbonitrile
1	4,4'-dihydroxydiphenol propane
1	4,4'-dihydroxy-diphenyl-2,2-propane
1	4-4-dimethyl-7-ethynyl-thiochroman
1	45.0
1	450.2
1	45.1
1	4.52
1	45.28
1	45.33
1	455
1	4.55
1	4,5,6,7-tetrachlorobenzoic acid
1	4.58
1	458.4
1	459
1	45I
1	465
1	46.7
1	46a
1	4-(6 (fluoromethyl)pyridin-2-yl)but-3-2H-indazole
1	46.S
1	4,6-triiodo -3-N-methylaminocarbonylbenzamide
1	4,6-triiodo-3-N-methylaminocarbonylbenzamide
1	( 47 )
1	470
1	47064
1	47074A
1	473
1	4,7-dimethyl-2H-isothiazolo[4,5-b]-indole-3(2H)-one-1,1-dioxide
1	48
1	4.8
1	( 485 )
1	( 48.8 )
1	490
1	49.1
1	499/501
1	49g
1	( 4A )
1	4-A
1	4a-(4-fluorophenyl)-4-a,5,6,7-tetrahydro-2H-benzo[e][1,3]oxazine-2,4(3H)-dione
1	4a,8a-dihydroxy-is-decalin
1	4-alkylamino-6-(pyridin-2-yl)-5,6,7,8-tetrahydropyrido[4,3-d]pyrimidines
1	4-allyloxymandelic acids
1	4-Amino-1,2-dihydro-2-oxo-3-(N-4-(2-(1H-5-tetrazolyl)-3-thienyl)benzyl-N-valerylamino)-1-(N,N-dimethylcarbamoylmethyl)pyridine
1	4-amino-2-(2-pyridyl)pyrimidines
1	4-amino-4-deoxy-N10 -methylpteroic acid
1	4-amino-4'-nitro-diphenylamine-2'-sulphonic acid
1	4-amino-6,7-dimethoxy-2-[4-[4-nitrophenyl]-alkanoyl)-1-piperazinyl
1	4-amino-N-[2-{[2-methylamino)-2-oxoethyl]amino}-5-(2-thienyl)phenyl
1	4a-phenyl-4-a,5,6,7-tetrahydro-2H-benzo[e][1,3]oxazine-2,4(3H)-dione
1	4-aryl
1	4b
1	4-bromo-N-methyl-N-[3,3-dimethoxy)-2-(1-pyrrolidinyl)cyclohexyl
1	4-carboxylic acid
1	4-chloroform
1	4-cyano-2,5-diisopropyl methyl sulfide
1	4-diazodiphenylamine
1	(4E)-N-methyl-N-(tert-butoxycarbonyl)-5-(5-1H1H-pyrrolo[2,3-b]pyridinyl)-4-penten-2-amine
1	4-ethoxycarbonyl-3,5-dimethyl-5-trifluoromethyl-2-cyclohexen-1-one(A-2)
1	4-ethyl-1,4-diazepan-1
1	4-(ethylene ketal)
1	4-EtOAc
1	4—EtOAc
1	4-fluoro
1	4G
1	(-)-4H-2-carboxamido-4-phenyl-thieno[3,2-c][1]benzopyran
1	4-halo-2,3,6-trimethylphenol
1	4-Hydroxy-1-indene
1	(+)-4-hydroxy-4'-(1-2's,3's-2-chloro-3-methylpentanoyl)ethyl
1	(±)-4-Hydroxy-ATRA
1	4-hydroxy BAPTA tetramethyl ester
1	(4-(Isopropylsulfonyl)-2-methylphenyl)(1-methyl-1′-1-spiro[chromeno[4,3-c]pyrazole-4,4′-piperidine]-1′-yl)methanone
1	4'-methoxy-4-diazodiphenylamine
1	4-methoxybenzyl (2RS)-2-hydroxy
1	4-methoxycarbonylmethylene-3,3-dimethylpiperidine-1-carbxylic
1	4-methoxy-N-methyl-2-nitrodiphenylamine
1	4-methoxyphenyethiophene-2-carboxylic acid
1	[[(4-methoxyphenyl)sulfonyl]imino]di-2,1-ethanediyl ester
1	(4-methxoyphenyl)propionic acid
1	4-methyl-2-(4-(pyridin-2-yl)but-3-ynyl)-2H-benzo[d][1,2,3]thiazole
1	4-(methylsolfonyl)phenyl-2-(5H)-furanone
1	4-(methylsulfonyl)phenyl
1	4-methyl-Δ4 tetrahydrophthalic anhydride
1	4-((N-(1,2-dihydro-1-oxobenzo[f]quinazolin-3- yl)pivalamide)-9-yl)amino
1	4-[N-benzofurazan-5(or 6)-carbonyl)aminomethyl
1	4'-nitrophenoxy ether
1	4-(N-maleimidyl)benzocyclobutene
1	4-(N,N-di-loweralkylamino)benzaldehydes
1	(4O,5N-isopropylidene)-5(S)-tert-butoxycarbonylamino-4(S)-hydroxy-2(R),7,7-trimethyl-8-[2(R,S)-methoxyethyl-3,4-dihydro-2H-1,4-benzoxazin-4-ylcarbonyl]-octanoic acid (N-butyl)amide
1	(4O,5N-isopropylidene)-5(S)-tert-butoxycarbonylamino-4(S)-hydroxy-2(R),7,7-trimethyl-8-[3(R,S)-(2-carbamoyl)ethyl-1,2,3,4-tetrahydroquinolin-1-ylcarbonyl]-octanoic acid (N-butyl)amide
1	4′-OSO2R′
1	4-oxo-4-H-pyrido 1,2-a
1	4-phenylbenzaldehyde-4'-chloranil
1	4-(phenylmethyl) ester
1	4-[(pyrrolidine-1′-carboxylic acid tert-butyl ester)-phenylcarbamoyl}-phenylcarbamoyl
1	4-[(R)-4-[[4-[5-[(cyclopropylamino)carbonyl]-2-methylphenyl]-3,4-dihydro-3-oxopyrazinyl]amino]phenylmethyl]-1-piperidinecarboxylic acid, phenyl ester
1	4R/4S
1	(4R,5S,6S)-3-[(2S,4S)-2-(2-fluoroethyloxymethyl)pyrrolidin-4-yl]thio
1	(4R,9aR)-6-(1(RS)-ethanol)-iodo-4-methyl-1,2,3,4,9,9a-hexahydro-1H-2,4a,5-triaza-fluorene-2-carboxylic acid tert-butyl ester
1	(4R)-hydroxy-(2S)-N-{4-[5-(7-Methoxy-(11aS)-1,2,3,10,11,11la-hexahydro-5H-pyrrolo[2,1-c][1,4]benzodiazepine-5-one-8-yloxy)pentyloxy]-5-methoxy-2-aminobenzoyl]pyrrolidine-2-carboxaldehyde diethyl thioacetal
1	4-( R )-isomer
1	4T
1	4-(t-butyldimethylsilyl)-oxy-3,5-dimethoxybenzaldehyde
1	4-tertbutyl ester
1	(4-tert-Butyl-phenyl)-[7-(3-trifluoromethyl-pyridin-2-yl)-quinazolin-4-yl]hydrochloride
1	(4-tert-Butyl-phenyl)-[7-(3-trifluoromethyl-pyridin-2-yl)-quinazolin-4-yl] hydrochloride
1	4-tolylhydrazone
1	4-trifluoromethylphenyl Grignard reagent
1	4Y
1	4Z/5A
1	4α-methyl-17β,19-di(2'-tetrahydropyranyloxy)-3β-trimethylsiloxy-5-androstene
1	5.0
1	500
1	5.001
1	5.03
1	505
1	50.5
1	50.7
1	50c
1	50(%)-sulfuric acid
1	5-1
1	5.12
1	51.5
1	( 52 )
1	52.1
1	5.23
1	524.8
1	52a
1	5-(2-diethyl amino-ethyl)-2-(5-fluoro-2-oxo-1,2-dihydro-indol-3-ylidenemethyl)-3-methyl-1,5,6,7-tetrahydro-pyrrolo[3,2-c]pyridin-4-one maleate
1	5-[(2-hydroxy-ethyl)-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]1-[(5-Chloro-pyridin-2-ylcarbamoyl)-methyl]-1H-benzoimidazole-2,5-dicarboxylic acid 5-[(2-hydroxy-ethyl)-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]
1	5-[(2-hydroxy-ethyl)-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]3-[(5-Chloro-pyridin-2-ylcarbamoyl)-methyl]-3H-benzoimidazole-2,5-dicarboxylic acid 5-[(2-hydroxy-ethyl)-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]
1	5-[(2-hydroxy-ethyl)-methyl-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]1-[(5-Chloro-pyridin-2-ylcarbamoyl)-methyl]-1H-benzoimidazole-2,5-dicarboxylic acid 5-[(2-hydroxy-ethyl)-methyl-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]
1	5-[(2-hydroxy-ethyl)-methyl-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]3-[(5-Chloro-pyridin-2-ylcarbamoyl)-methyl]-3H-benzoimidazole-2,5-dicarboxylic acid 5-[(2-hydroxy-ethyl)-methyl-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]
1	53.0
1	5-(3-[1-tert-butoxycarbonyl]indazolyl)-3-(1-methylpiperidin-4-yl)-1H-indole
1	53.3
1	53-58~C
1	5-(3,5-dichlorophenylthio)-4-isopropyl-2-methyl-1-[(4-pyridyl)methyl]-1H-pyrrole 3-N-[(2,4,6-trimethoxy)benzyl]-carboxamide
1	53.7
1	5,3-dibutyl allophanoyl chloride
1	5-(3-morpholin-4-3,1-propenyl)-indole-1-carboxylic acid tert-butyl ester
1	5-[(3-phenylindolin-1-yl)carbonyl]-4,5,6,7-tetrahydrobenziamidazole hydrochloride
1	54.1
1	5-(4-(1′-1-pyrazol-4-yl)cyclohex-1-enyl)-3-(quinolin-3-yl)pyrazolo[1,5-a]pyrimidin-7-amine
1	543
1	54.5
1	54-B
1	5-[(4′-chloro-1,1′-biphenyl)-4-yl]-3,4-dihydroxy-2(5H)-furanone
1	5-(4-chlorophenyl)-3-(1-nethylpiperidin-4-yl)-1-(triisopropylsilyl)-indole
1	5-(4-diethylamino-butyl)-3-methyl-1H-pyrrole-2,4-dicarboxylic acid 2-cert-butyl ester 4-ethyl ester
1	54e
1	5-[[(4-ethoxyphenyl)acetyl]amino]-NN-diethyl-6-(2-propenylamino)-3-pyridinecarboxamide
1	5-(4-tosyloxy-1-butynyl)-2,2,'-bithiophene
1	55070A
1	55.1
1	55.5
1	558
1	559.1
1	55-B
1	5,5'-bi-2-octyl
1	55g
1	55.O
1	55S
1	562
1	56.8
1	56b
1	(5-(6-chloro-4-(isopropylamino)pyridin-3-yl)-1,3,4-thiadiazol-2-yl)(3-(hydroxymethyl)pyrrolidin-1-yl)methanone( )
1	5,6-Diamimo-1-methyl-3-propyl-2,4(1H,3H)pyrimidinedione
1	5,6-Diamino-1-methyl-3-propyl
1	5,6-dihydro
1	5,6-dihydro-6-alkoxybenzo[c]phenanthridines
1	5,6-di-O-isopropylidene-3-amino-3-deoxy-α-D-allofuranose
1	5,6-di-O-isopropylidene-α-D-ribofuranose-3-ulose
1	5,6-trans-1α-hydroxyvitamin D2
1	( 57 )
1	5.7
1	5,7-diethyl-4-phenylthio
1	5,7-dihydroxyoctanoic acid delta-lactone
1	( 58 )
1	580
1	58.76
1	588
1	5,8-dihydro-2-(7-fluoro-4-propargyl-4H-1,4-benzoxazin-3(4H)-on-6-yl)-1H-[1,2,4]triazolo-[1,2-a]pyridazine-1,3(2H)-dione
1	59.1
1	5.93
1	59.6
1	59g
1	5-acetamido-4-benzoyl-3-(2-phenethyl) benzoic acid
1	5-acetoxy-9-(2-fluorobenzyl)-2-(2-fluorophenyl)-7,8,9,10-tetrahydro-imidazo[1,2c]pyrido[3,4-e]pyrimidine
1	5-acetoxy-9-(2-fluorobenzyl)-2-(2-fluorophenyl)-7,8,9,10-tetrahydro-imidazo[1,2c]pyrido[3,4-e] pyrimidine
1	5-acetyl-3-(3,4-dimethoxycinnamoyl)-4-hydroxy-2H-pyran-2,6(3H)
1	5-acetylamino-1-naphthol-3-sulfonic acid
1	5-aryl-methyl-hydantoin
1	5B/5C
1	5'-benzoate
1	5-benzyl
1	5-bis-(m-trifluoromethylphenyl)-4-(2-hydroxyethoxy)-benzoic acid ethyl ester
1	5-bromo-3,4-dihydronaphthalen-2(1/1)
1	5-bromo-3-debromostevensine
1	5-Bromo-8-[(1S,2S)-2-hydrocyclohexyl]-3,9-dihydro-7H-pyrrolo[3,4-h]quinolin-7-one
1	5-butyl-1-[[2′-(1H-tetrazol-5-yl) [1,1′-biphenyl]-4-yl]methyl-1H-1,2,4-traizol-3-yl]acetylhydrazide
1	5-butyl-1-[[2'-(1H-tetrazol-5-yl)[1,1'-biphenyl]-4-yl]methyl-1H-1,2,4-triazol-3-yl]acetylhydrazide
1	( 5c )
1	5-chloro-2-(2-4-nitrophenoxy)methylpyridine
1	5-chloro-2-cyclohexyloxy-nicotinamido
1	5-chloro-2-hexahydrobenzyloxy-nicotinamido
1	5-chloro-2-methoxy
1	5-chloro-2-methoxy-benzamido
1	5-chloro-2-methyl-8H-pyrazolo[1,5a]pyrazolo[4',3':5,6]pyrido[3,4-e]pyrimidine
1	5-chloro-3-hydroxy-2-isobutyl-2,3-dihydroinsoindol-1
1	5-chloro-4-nitroacetophenone
1	5-chloro-N-[(1S,2R)-2-ethyl-4,4,4-trifluoro-1-(hydroxymethyl)butyl]thiophenfe-2-sulfonamide
1	5-chloro-N-methyl-N-[2-(4-morpholino)ethyl]-2,4-dinitrobenzamide
1	5-cyano-3-dichlorofluoromethanesulfenyl-1-phenyluracil
1	5-cyano-3-dichlorofluoromethane sulphenyl-1-phenyl-uracil
1	5-cyclohex-1-enyl-3-[1,3]dioxan-5-yl-(trans-4-methyl-cyclohexanecarbonyl)-amino
1	5′-(Dibutyldithiocarbamyl)-2,5-dimercapto-1,3,4-thiadiazole
1	5′-(Diisopropyldithiocarbamyl)-2,5-dimercapto-1,3,4-thiadiazole
1	5-[(E)-4,7-diacetoxy-2-heptenylidene]-4-acetoxy-2-methylthio
1	5 - ethyl acetate
1	5-ethylsulfonyl
1	( 5f )
1	5-Fluoro-3,4-dihydro-2,4-dioxo-N-{6-[3-(benzothiazole-2-yl)ureido]hexyl}
1	5-Fluoro-3,4-dihydro-2,4-dioxo-N-pyridiniomethyl
1	( 5-j )
1	5l
1	5-mercapto-3H-6,7,8,9,10,11,12,13-octahydrocycloheptacyclodecen-3-one
1	5-methoxy-1,3,4-thiadizol-2-yl isocyanate
1	5-methoxy-2(4-{[4-5-pyridin-2-yl-4H-1,2,4-triazol)piperidin-1-yl]methyl}phenyl
1	5-methyl-2-phenyl-3-propargyl-6-thiomethyl-4(3H)-pyrimidinone
1	5-(methylthio)-1-nitro-1-(tetrahydro-2He1,3-thiazin-2-ylidene)-2-pentanone
1	5-n-butyloctahydro-2-oxo-1H-indoleacetamide N-[bis[1-methylethyl]amino]ethyl
1	5-nitro-2-phenyl-2H-pyrazole[3,4-b ]pyridine
1	5-norbornene-2-(4′-hydroxy-4-methoxy chalcone)ester ethylene
1	5-norbornene 2-(7-hydroxy 6-methoxy coumarine) ester ethylene
1	5-(N′-phenylhydrazinocarbonyl)-1H-thieno[2,3-c]pyrazol-3-yl
1	5'-O-Benzoyl-N2 -benzoyl-3'-azido-2',3'-dideoxyadenosine
1	5-(o-chlorophenyl)-7-trifluoromethyl
1	(-)-5-octyloxy
1	5'-O-DMT
1	5′-O-DMT-2′-O-
1	5-oxy-substituted 7-azaindoles
1	5-phenyl-3-butyl allophanoyl chloride
1	(5R)-3-[(1R)-2-(4-{[tent-butyl(dimethyl)silyl]oxy}phenyl)-1-methylethyl]-5-(2,2-dimethyl-4H-1,3-benzodioxin-6-yl)-1,3-oxazolidin-2-one
1	(5R),(6E)-6-(7-Methyl-6-oxo-5,6,7,8-tetrahydro-imidazo[1,2-a]pyrazin-2-ylmethylene)-7-oxo-4-thia-1-aza-bicyclo[3.2.0]hept-2-ene-2-carboxylic acid sodium salt
1	(5RS,6SR,7SR)-6-tert-butoxycarbonyl-7-(2-benzyloxy-4-methoxyphenyl)-2-[(N-benzoyl)propylamino]-5-(3,4-methylenedioxyphenyl)cyclopenteno[1,2-b]pyridine
1	(5S)-{4′-[5-(acetylamino-methyl)-2-oxo-oxazolidin-3-yl]-2′-fluoro-biphenyl-4-y methyl}-[1-(4-methoxy-benzyl)-1H-[1,2,3]triazol-5-ylmethyl]-carbamic acid tert-butyl ester
1	5-(tetrahydro-2H-thiopyran-4-yl-1′,1′-dioxide)
1	5-trans-diene
1	5α-androstan-19ols
1	( 60 )
1	600
1	60.4
1	( 60/40 )
1	605
1	60.5
1	6,11-dihydro-6,11-dioxo-8-methylnaphtho[2,,3':4,5]imidazo[1,2-a]pyridine
1	6-12
1	613g
1	615
1	61.5
1	61.6
1	6,17α-dimethyl-17β,19-di(trimethylsiloxy)-5-androsten-3-one
1	618
1	61.8
1	61g
1	620m
1	6,2-(1,1-dicyanopropen-2-yl)-6-{[2-(2-fluoro-ethoxy)-ethyl]methylamino}naphthalene
1	62.4
1	62.6
1	62.8
1	62%9
1	"6'-(2""-amino-2""-phenylacetamido)-spiro[cyclohexane-1,2'-penam]-3'-carboxylic acid"
1	6-[(2-hydroxy-ethyl)-amide]2-[(1-isopropyl-piperidin-4-yl)-amide]
1	6-[[(2R)-4-benzoyl-2-methyl-1-piperazinyl]carbonyl]-13-cyclohexyl-N-[(dimethylamino)sulfonyl]
1	62w
1	( 63 )
1	630
1	631.5
1	634
1	6,3-lactone
1	645
1	6.45
1	6-[(4-benzoyl-1-piperazinyl)carbonyl]-13-cyclohexyl-N-[(dimethylamino)sulfonyl]
1	6-(4-methyl-piperazin)-1-ylmethyl-1H-indole-2-carboxylic acid
1	65.1
1	65.6
1	65-68~C
1	( 658 )
1	65g
1	66.2
1	66.6
1	666.4
1	6,6′-(alkylenedioxy)di-2-naphthoic acid
1	6-((6-bromo-1H-benzo[d][1,2,3]triazol-1-yl)methyl)imidazo[1,2-b]pyridazine-2-carbonyl azide 13C
1	6,6'-dichloro-6,6'-deoxysucrose
1	6,6′-dichloro-6,6′-deoxysucrose
1	67
1	671
1	67.1
1	672
1	67.5
1	67b
1	67g
1	68.5
1	( 69.6 )
1	6-acetamido-1′-[4,8-dimethoxyquinoline-2-yl)carbonyl
1	6-amino-8-aminomethyl
1	6-aminopenicillanate 1α-oxide
1	6-bromaoimidazo[1,2-a]pyrimidine-2-carboxylic acid hydrobromide
1	6-bromo-1-methyl-1H-indole-2-carboxylic acid [(1S,2R)-2-cyanomethyl-carbamoyl)-cyclohexyl
1	6-bromo-3-coumarone
1	6-bromo-3-hydroxy-2-isobutyl-2,3-dihydroinsoindol-1
1	6-bromo-5-((2R,6S)-2,6-dimethyltetrahydro-2H-pyran-4-ylamino)methyl
1	(-) 6-bromo-7-eicosanoates
1	(-) 6-bromo-7-eicosynoates
1	(-) 6-bromo-7-yne-eicosanoates
1	6-chloro
1	6-chloromethyl
1	6d
1	6-diethylamino-3-methyl-2-(2,6-kylindeno)-fluoran
1	6-dimethylamino-4-methyl-1H-quinoline-2,5,8
1	6-ethylamino
1	6-ethylnyl-4,5-dihydro-4-methyl-3-(5-methyl-1,2,4-oxadiazol-3-yl)-5-oxo-imidazo(1,5-a)quinazoline
1	6F
1	6H-1-Thia-3,6-diaza-as-indacene-7,8
1	6-hydroxymethyl-1-(2-prol:)yl
1	6-methoxy-6-methylhept-2-yl p-phenyl ether
1	6-(Methoxymethyl)-5,6-dihydropyrrolo[3,4-b]pyrrolo-4(1H)
1	6'-N-t-butoxycarbonyl-kanamycin B
1	6-oxy-[1,6]naphthyridine-2-carboxylic acid methyl ester
1	(6-phenoxy-2-pyridyl)methyl
1	6-(pyridin-2-yl)-5,6,7,8-tetrahydro-N-(1,2,3,4-tetrahydro-4,4-dimethyl-1-substituted)quinolin-7-yl
1	(6R,7R)-3-acetoxymethyl
1	6'-sodium
1	6-spirothiazolidine dihydrochloride
1	( 6S/R,9R/S )
1	6T
1	6-tert-butyldimethylsilyl
1	6V
1	6α,17α-dimethyl-17β,19-di(trimethylsiloxy)-5-androsten-3β-ol
1	6α,17α-dimethyl-5α-androstane-17β,19-diol diacetate
1	6α-methyl-19-(2'-tetrahydropyranyloxy)-5α-androstane-3,17-dione
1	6α-methyl-19-triphenylsilioxy-4-androstene-3,17-dione
1	7-[
1	70.0
1	70.2
1	70.3
1	( 70/30 )
1	70.6
1	70.9
1	70g
1	70w
1	7.14q
1	71.6
1	71.9
1	(±)7-[1'α2'β-bis-(benzoyloxymethyl) cyclopropan-1'β-yl] methyladenine
1	727k
1	72.8
1	7.2G
1	( 72%lo )
1	[7-((2-triphenylmethylamino)-4-thiazolyl [[2-bromo-2-propenyloxy)-imino]-acetamido]-8-oxo-4-thia-1-azabicyclo[4,2,0]oct-2-en-3-yl]-2-carboxylate
1	73.0
1	730g
1	73.4
1	7375g
1	( 73qb )
1	74
1	7.43
1	( 74A )
1	74g
1	75.1
1	76.0
1	7.65
1	76.5
1	76.8
1	770
1	77.5
1	7,7-ethylenedioxy-17β-t-butyldimethylsilylyoxy-androst-5-en-3-ol 3-acetate
1	7-[[(7R)-8-cyclopentyl-7-ethyl-1-methyl-6-oxo-7H-pteridin-2-yl]amino]-N-[(2S)-3-[4-(cyclopropylmethyl)piperazin-1-yl]-2-hydroxy-propyl]-2,3-dihydrobenzofuran-4-carboxamide
1	77w
1	7.8
1	7-[8-(2-Isopropoxy-phenyl]-[1,2,4]triazolo[1,5a]pyridine-2-ylamino]-1,2,4,5-tetrahydro-benzo[d]azepine-3-carboxylic acid tert-butyl ester
1	7.89
1	7,8-bis(4-chlorophenyl)-2-(2-hydroxycyclohexyl)-[1,2,4]triazolo[4,3-b]pyridazin-3(2H)-
1	( 79 )
1	79.5
1	7.96
1	7982g
1	79Br 81Br
1	( 7a )
1	7-acetoxy
1	7-Benzoly-5-chloroindoline
1	( 7c )
1	7-chloro-substituted
1	( 7d )
1	7-[D-2-(3-mercapto-5-hydroxy-1,2,4-triazine-6-carboxamido)-2-phenylacetamido]-3-(1-methyl-1H-tetrazol-5-ylthiomethyl)-3-cephem-4-carboxylic acid
1	7-[D-2-(4-oxo-4H-pyrido[1,2-a]pyrimidine-3-carboxamido)-2-phenylacetamide]-3-(1-methyl-1H-tetrazol-5-ylthiomethyl)-3-cephem-4-carboxylic acid
1	7-diol
1	7-ethyl
1	( 7f )
1	7-fluoro-1-methyl-8-(3-methyl-3-methylamino-1-azetidinyl)-1-methyl-4-oxo-1,4-dihydrobenzo[b][1,8]naphthyridine-3-carboxylic acid
1	7-fluoro-5H-inden[1,2-b]pyridin-5,5'-(oxazolidine)-2',4'
